Time,Theta_Analytical,Theta,Omega,Theta_Errors,Omega_Errors,Energy
3.750000,0.391156,0.391156,0.718173,0.000000,0.000000,1.028461
3.760000,0.398134,0.398134,0.677344,0.000000,0.000000,1.028461
3.770000,0.404700,0.404700,0.635740,0.000000,0.000000,1.028461
3.780000,0.410847,0.410847,0.593405,0.000000,0.000000,1.028461
3.790000,0.416566,0.416566,0.550385,0.000000,0.000000,1.028461
3.800000,0.421852,0.421852,0.506727,0.000000,0.000000,1.028461
3.810000,0.426699,0.426699,0.462479,0.000000,0.000000,1.028461
3.820000,0.431100,0.431100,0.417691,0.000000,0.000000,1.028461
3.830000,0.435051,0.435051,0.372412,0.000000,0.000000,1.028461
3.840000,0.438547,0.438547,0.326697,0.000000,0.000000,1.028461
3.850000,0.441584,0.441584,0.280595,0.000000,0.000000,1.028461
3.860000,0.444158,0.444158,0.234163,0.000000,0.000000,1.028461
3.870000,0.446266,0.446266,0.187453,0.000000,0.000000,1.028461
3.880000,0.447906,0.447906,0.140521,0.000000,0.000000,1.028461
3.890000,0.449076,0.449076,0.093422,0.000000,0.000000,1.028461
3.900000,0.449774,0.449774,0.046212,0.000000,0.000000,1.028461
3.910000,0.450000,0.450000,-0.001053,0.000000,0.000000,1.028461
3.920000,0.449753,0.449753,-0.048317,0.000000,0.000000,1.028461
3.930000,0.449034,0.449034,-0.095523,0.000000,0.000000,1.028461
3.940000,0.447843,0.447843,-0.142616,0.000000,0.000000,1.028461
3.950000,0.446182,0.446182,-0.189540,0.000000,0.000000,1.028461
3.960000,0.444053,0.444053,-0.236238,0.000000,0.000000,1.028461
3.970000,0.441458,0.441458,-0.282657,0.000000,0.000000,1.028461
3.980000,0.438401,0.438401,-0.328742,0.000000,0.000000,1.028461
3.990000,0.434885,0.434885,-0.374440,0.000000,0.000000,1.028461
4.000000,0.430914,0.430914,-0.419697,0.000000,0.000000,1.028461
4.010000,0.426492,0.426492,-0.464463,0.000000,0.000000,1.028461
4.020000,0.421626,0.421626,-0.508686,0.000000,0.000000,1.028461
4.030000,0.416321,0.416321,-0.552316,0.000000,0.000000,1.028461
4.040000,0.410582,0.410582,-0.595307,0.000000,0.000000,1.028461
4.050000,0.404417,0.404417,-0.637610,0.000000,0.000000,1.028461
4.060000,0.397832,0.397832,-0.679181,0.000000,0.000000,1.028461
4.070000,0.390836,0.390836,-0.719974,0.000000,0.000000,1.028461
4.080000,0.383435,0.383435,-0.759948,0.000000,0.000000,1.028461
4.090000,0.375640,0.375640,-0.799062,0.000000,0.000000,1.028461
4.100000,0.367457,0.367457,-0.837276,0.000000,0.000000,1.028461
4.110000,0.358897,0.358897,-0.874552,0.000000,0.000000,1.028461
4.120000,0.349969,0.349969,-0.910854,0.000000,0.000000,1.028461
4.130000,0.340683,0.340683,-0.946148,0.000000,0.000000,1.028461
4.140000,0.331050,0.331050,-0.980401,0.000000,0.000000,1.028461
4.150000,0.321079,0.321079,-1.013581,0.000000,0.000000,1.028461
4.160000,0.310782,0.310782,-1.045660,0.000000,0.000000,1.028461
4.170000,0.300170,0.300170,-1.076609,0.000000,0.000000,1.028461
4.180000,0.289254,0.289254,-1.106402,0.000000,0.000000,1.028461
4.190000,0.278045,0.278045,-1.135014,0.000000,0.000000,1.028461
4.200000,0.266557,0.266557,-1.162423,0.000000,0.000000,1.028461
4.210000,0.254801,0.254801,-1.188607,0.000000,0.000000,1.028461
4.220000,0.242789,0.242789,-1.213545,0.000000,0.000000,1.028461
4.230000,0.230534,0.230534,-1.237219,0.000000,0.000000,1.028461
4.240000,0.218049,0.218049,-1.259611,0.000000,0.000000,1.028461
4.250000,0.205347,0.205347,-1.280707,0.000000,0.000000,1.028461
4.260000,0.192439,0.192439,-1.300490,0.000000,0.000000,1.028461
4.270000,0.179341,0.179341,-1.318948,0.000000,0.000000,1.028461
4.280000,0.166065,0.166065,-1.336069,0.000000,0.000000,1.028461
4.290000,0.152624,0.152624,-1.351841,0.000000,0.000000,1.028461
4.300000,0.139033,0.139033,-1.366255,0.000000,0.000000,1.028461
4.310000,0.125304,0.125304,-1.379301,0.000000,0.000000,1.028461
4.320000,0.111451,0.111451,-1.390972,0.000000,0.000000,1.028461
4.330000,0.097489,0.097489,-1.401261,0.000000,0.000000,1.028461
4.340000,0.083431,0.083431,-1.410161,0.000000,0.000000,1.028461
4.350000,0.069290,0.069290,-1.417668,0.000000,0.000000,1.028461
4.360000,0.055082,0.055082,-1.423778,0.000000,0.000000,1.028461
4.370000,0.040819,0.040819,-1.428486,0.000000,0.000000,1.028461
4.380000,0.026517,0.026517,-1.431790,0.000000,0.000000,1.028461
4.390000,0.012188,0.012188,-1.433689,0.000000,0.000000,1.028461
4.400000,-0.002152,-0.002152,-1.434182,0.000000,0.000000,1.028461
4.410000,-0.016491,-0.016491,-1.433267,0.000000,0.000000,1.028461
4.420000,-0.030813,-0.030813,-1.430946,0.000000,0.000000,1.028461
4.430000,-0.045105,-0.045105,-1.427220,0.000000,0.000000,1.028461
4.440000,-0.059353,-0.059353,-1.422091,0.000000,0.000000,1.028461
4.450000,-0.073542,-0.073542,-1.415562,0.000000,0.000000,1.028461
4.460000,-0.087659,-0.087659,-1.407636,0.000000,0.000000,1.028461
4.470000,-0.101690,-0.101690,-1.398319,0.000000,0.000000,1.028461
4.480000,-0.115621,-0.115621,-1.387614,0.000000,0.000000,1.028461
4.490000,-0.129438,-0.129438,-1.375530,0.000000,0.000000,1.028461
4.500000,-0.143127,-0.143127,-1.362072,0.000000,0.000000,1.028461
4.510000,-0.156675,-0.156675,-1.347250,0.000000,0.000000,1.028461
4.520000,-0.170067,-0.170067,-1.331072,0.000000,0.000000,1.028461
4.530000,-0.183292,-0.183292,-1.313548,0.000000,0.000000,1.028461
4.540000,-0.196334,-0.196334,-1.294691,0.000000,0.000000,1.028461
4.550000,-0.209181,-0.209181,-1.274512,0.000000,0.000000,1.028461
4.560000,-0.221820,-0.221820,-1.253026,0.000000,0.000000,1.028461
4.570000,-0.234237,-0.234237,-1.230247,0.000000,0.000000,1.028461
4.580000,-0.246421,-0.246421,-1.206192,0.000000,0.000000,1.028461
4.590000,-0.258357,-0.258357,-1.180878,0.000000,0.000000,1.028461
4.600000,-0.270034,-0.270034,-1.154325,0.000000,0.000000,1.028461
4.610000,-0.281439,-0.281439,-1.126552,0.000000,0.000000,1.028461
4.620000,-0.292561,-0.292561,-1.097583,0.000000,0.000000,1.028461
4.630000,-0.303387,-0.303387,-1.067440,0.000000,0.000000,1.028461
4.640000,-0.313906,-0.313906,-1.036149,0.000000,0.000000,1.028461
4.650000,-0.324106,-0.324106,-1.003737,0.000000,0.000000,1.028461
4.660000,-0.333977,-0.333977,-0.970232,0.000000,0.000000,1.028461
4.670000,-0.343507,-0.343507,-0.935663,0.000000,0.000000,1.028461
4.680000,-0.352687,-0.352687,-0.900063,0.000000,0.000000,1.028461
4.690000,-0.361505,-0.361505,-0.863465,0.000000,0.000000,1.028461
4.700000,-0.369953,-0.369953,-0.825903,0.000000,0.000000,1.028461
4.710000,-0.378020,-0.378020,-0.787415,0.000000,0.000000,1.028461
4.720000,-0.385698,-0.385698,-0.748039,0.000000,0.000000,1.028461
4.730000,-0.392978,-0.392978,-0.707815,0.000000,0.000000,1.028461
4.740000,-0.399852,-0.399852,-0.666783,0.000000,0.000000,1.028461
4.750000,-0.406311,-0.406311,-0.624988,0.000000,0.000000,1.028461
4.760000,-0.412349,-0.412349,-0.582474,0.000000,0.000000,1.028461
4.770000,-0.417959,-0.417959,-0.539286,0.000000,0.000000,1.028461
4.780000,-0.423133,-0.423133,-0.495473,0.000000,0.000000,1.028461
4.790000,-0.427866,-0.427866,-0.451082,0.000000,0.000000,1.028461
4.800000,-0.432153,-0.432153,-0.406163,0.000000,0.000000,1.028461
4.810000,-0.435988,-0.435988,-0.360768,0.000000,0.000000,1.028461
4.820000,-0.439367,-0.439367,-0.314949,0.000000,0.000000,1.028461
4.830000,-0.442286,-0.442286,-0.268758,0.000000,0.000000,1.028461
4.840000,-0.444741,-0.444741,-0.222249,0.000000,0.000000,1.028461
4.850000,-0.446730,-0.446730,-0.175477,0.000000,0.000000,1.028461
4.860000,-0.448250,-0.448250,-0.128497,0.000000,0.000000,1.028461
4.870000,-0.449299,-0.449299,-0.081365,0.000000,0.000000,1.028461
4.880000,-0.449877,-0.449877,-0.034135,0.000000,0.000000,1.028461
4.890000,-0.449982,-0.449982,0.013135,0.000000,0.000000,1.028461
4.900000,-0.449614,-0.449614,0.060389,0.000000,0.000000,1.028461
4.910000,-0.448774,-0.448774,0.107572,0.000000,0.000000,1.028461
4.920000,-0.447463,-0.447463,0.154627,0.000000,0.000000,1.028461
4.930000,-0.445682,-0.445682,0.201498,0.000000,0.000000,1.028461
4.940000,-0.443434,-0.443434,0.248130,0.000000,0.000000,1.028461
4.950000,-0.440721,-0.440721,0.294469,0.000000,0.000000,1.028461
4.960000,-0.437546,-0.437546,0.340460,0.000000,0.000000,1.028461
4.970000,-0.433913,-0.433913,0.386050,0.000000,0.000000,1.028461
4.980000,-0.429826,-0.429826,0.431187,0.000000,0.000000,1.028461
4.990000,-0.425291,-0.425291,0.475818,0.000000,0.000000,1.028461
5.000000,-0.420312,-0.420312,0.519895,0.000000,0.000000,1.028461
5.010000,-0.414895,-0.414895,0.563366,0.000000,0.000000,1.028461
5.020000,-0.409047,-0.409047,0.606185,0.000000,0.000000,1.028461
5.030000,-0.402773,-0.402773,0.648306,0.000000,0.000000,1.028461
5.040000,-0.396083,-0.396083,0.689682,0.000000,0.000000,1.028461
5.050000,-0.388982,-0.388982,0.730270,0.000000,0.000000,1.028461
5.060000,-0.381480,-0.381480,0.770028,0.000000,0.000000,1.028461
5.070000,-0.373585,-0.373585,0.808915,0.000000,0.000000,1.028461
5.080000,-0.365305,-0.365305,0.846893,0.000000,0.000000,1.028461
5.090000,-0.356650,-0.356650,0.883924,0.000000,0.000000,1.028461
5.100000,-0.347630,-0.347630,0.919971,0.000000,0.000000,1.028461
5.110000,-0.338254,-0.338254,0.955002,0.000000,0.000000,1.028461
5.120000,-0.328533,-0.328533,0.988984,0.000000,0.000000,1.028461
5.130000,-0.318478,-0.318478,1.021886,0.000000,0.000000,1.028461
5.140000,-0.308099,-0.308099,1.053678,0.000000,0.000000,1.028461
5.150000,-0.297408,-0.297408,1.084334,0.000000,0.000000,1.028461
5.160000,-0.286416,-0.286416,1.113828,0.000000,0.000000,1.028461
5.170000,-0.275136,-0.275136,1.142135,0.000000,0.000000,1.028461
5.180000,-0.263578,-0.263578,1.169232,0.000000,0.000000,1.028461
5.190000,-0.251755,-0.251755,1.195099,0.000000,0.000000,1.028461
5.200000,-0.239680,-0.239680,1.219716,0.000000,0.000000,1.028461
5.210000,-0.227365,-0.227365,1.243064,0.000000,0.000000,1.028461
5.220000,-0.214823,-0.214823,1.265127,0.000000,0.000000,1.028461
5.230000,-0.202067,-0.202067,1.285888,0.000000,0.000000,1.028461
5.240000,-0.189110,-0.189110,1.305334,0.000000,0.000000,1.028461
5.250000,-0.175965,-0.175965,1.323452,0.000000,0.000000,1.028461
5.260000,-0.162645,-0.162645,1.340229,0.000000,0.000000,1.028461
5.270000,-0.149164,-0.149164,1.355655,0.000000,0.000000,1.028461
5.280000,-0.135536,-0.135536,1.369720,0.000000,0.000000,1.028461
5.290000,-0.121775,-0.121775,1.382415,0.000000,0.000000,1.028461
5.300000,-0.107893,-0.107893,1.393734,0.000000,0.000000,1.028461
5.310000,-0.093905,-0.093905,1.403668,0.000000,0.000000,1.028461
5.320000,-0.079824,-0.079824,1.412213,0.000000,0.000000,1.028461
5.330000,-0.065665,-0.065665,1.419363,0.000000,0.000000,1.028461
5.340000,-0.051441,-0.051441,1.425114,0.000000,0.000000,1.028461
5.350000,-0.037167,-0.037167,1.429464,0.000000,0.000000,1.028461
5.360000,-0.022857,-0.022857,1.432409,0.000000,0.000000,1.028461
5.370000,-0.008524,-0.008524,1.433949,0.000000,0.000000,1.028461
5.380000,0.005817,0.005817,1.434082,0.000000,0.000000,1.028461
5.390000,0.020153,0.020153,1.432808,0.000000,0.000000,1.028461
5.400000,0.034469,0.034469,1.430128,0.000000,0.000000,1.028461
5.410000,0.048751,0.048751,1.426043,0.000000,0.000000,1.028461
5.420000,0.062985,0.062985,1.420556,0.000000,0.000000,1.028461
5.430000,0.077157,0.077157,1.413669,0.000000,0.000000,1.028461
5.440000,0.091254,0.091254,1.405387,0.000000,0.000000,1.028461
5.450000,0.105261,0.105261,1.395715,0.000000,0.000000,1.028461
5.460000,0.119164,0.119164,1.384657,0.000000,0.000000,1.028461
5.470000,0.132949,0.132949,1.372221,0.000000,0.000000,1.028461
5.480000,0.146603,0.146603,1.358414,0.000000,0.000000,1.028461
5.490000,0.160113,0.160113,1.343244,0.000000,0.000000,1.028461
5.500000,0.173464,0.173464,1.326721,0.000000,0.000000,1.028461
5.510000,0.186643,0.186643,1.308856,0.000000,0.000000,1.028461
5.520000,0.199636,0.199636,1.289659,0.000000,0.000000,1.028461
5.530000,0.212432,0.212432,1.269145,0.000000,0.000000,1.028461
5.540000,0.225015,0.225015,1.247327,0.000000,0.000000,1.028461
5.550000,0.237374,0.237374,1.224220,0.000000,0.000000,1.028461
5.560000,0.249495,0.249495,1.199841,0.000000,0.000000,1.028461
5.570000,0.261366,0.261366,1.174209,0.000000,0.000000,1.028461
5.580000,0.272975,0.272975,1.147342,0.000000,0.000000,1.028461
5.590000,0.284309,0.284309,1.119262,0.000000,0.000000,1.028461
5.600000,0.295356,0.295356,1.089990,0.000000,0.000000,1.028461
5.610000,0.306105,0.306105,1.059552,0.000000,0.000000,1.028461
5.620000,0.316544,0.316544,1.027971,0.000000,0.000000,1.028461
5.630000,0.326661,0.326661,0.995277,0.000000,0.000000,1.028461
5.640000,0.336446,0.336446,0.961497,0.000000,0.000000,1.028461
5.650000,0.345887,0.345887,0.926661,0.000000,0.000000,1.028461
5.660000,0.354975,0.354975,0.890803,0.000000,0.000000,1.028461
5.670000,0.363700,0.363700,0.853955,0.000000,0.000000,1.028461
5.680000,0.372051,0.372051,0.816154,0.000000,0.000000,1.028461
5.690000,0.380020,0.380020,0.777435,0.000000,0.000000,1.028461
5.700000,0.387597,0.387597,0.737838,0.000000,0.000000,1.028461
5.710000,0.394774,0.394774,0.697403,0.000000,0.000000,1.028461
5.720000,0.401543,0.401543,0.656173,0.000000,0.000000,1.028461
5.730000,0.407895,0.407895,0.614190,0.000000,0.000000,1.028461
5.740000,0.413824,0.413824,0.571499,0.000000,0.000000,1.028461
5.750000,0.419323,0.419323,0.528147,0.000000,0.000000,1.028461
5.760000,0.424385,0.424385,0.484181,0.000000,0.000000,1.028461
5.770000,0.429004,0.429004,0.439650,0.000000,0.000000,1.028461
5.780000,0.433176,0.433176,0.394605,0.000000,0.000000,1.028461
5.790000,0.436895,0.436895,0.349097,0.000000,0.000000,1.028461
5.800000,0.440157,0.440157,0.303177,0.000000,0.000000,1.028461
5.810000,0.442957,0.442957,0.256900,0.000000,0.000000,1.028461
5.820000,0.445294,0.445294,0.210319,0.000000,0.000000,1.028461
5.830000,0.447163,0.447163,0.163488,0.000000,0.000000,1.028461
5.840000,0.448563,0.448563,0.116464,0.000000,0.000000,1.028461
5.850000,0.449492,0.449492,0.069301,0.000000,0.000000,1.028461
5.860000,0.449949,0.449949,0.022056,0.000000,0.000000,1.028461
5.870000,0.449933,0.449933,-0.025215,0.000000,0.000000,1.028461
5.880000,0.449444,0.449444,-0.072457,0.000000,0.000000,1.028461
5.890000,0.448484,0.448484,-0.119612,0.000000,0.000000,1.028461
5.900000,0.447053,0.447053,-0.166625,0.000000,0.000000,1.028461
5.910000,0.445152,0.445152,-0.213441,0.000000,0.000000,1.028461
5.920000,0.442785,0.442785,-0.260003,0.000000,0.000000,1.028461
5.930000,0.439953,0.439953,-0.306258,0.000000,0.000000,1.028461
5.940000,0.436661,0.436661,-0.352152,0.000000,0.000000,1.028461
5.950000,0.432911,0.432911,-0.397631,0.000000,0.000000,1.028461
5.960000,0.428710,0.428710,-0.442643,0.000000,0.000000,1.028461
5.970000,0.424060,0.424060,-0.487138,0.000000,0.000000,1.028461
5.980000,0.418969,0.418969,-0.531064,0.000000,0.000000,1.028461
5.990000,0.413441,0.413441,-0.574374,0.000000,0.000000,1.028461
6.000000,0.407483,0.407483,-0.617018,0.000000,0.000000,1.028461
